text,user,created_at
"RT @example: Another music vid for ya ...

PREMIERE: 'Trippin In The Sky' feat @DJYodaUK 

Full Vid: https://t.co/3DBkAvzGHh

Stream the fu…",example,2020-06-21 22:52:36+00:00
@lesmurflx 😘,example,2020-06-21 22:42:51+00:00
@PotterPayper DM brother. New shit is HARDDDD. Proper,example,2020-06-21 11:57:15+00:00
@DarrenDOfficial Hate to say it but the designs are different 🤣🤣🤣 hope ur well mate xx,example,2020-06-21 11:54:26+00:00
@Tom_Grennan Next album cover sorted,example,2020-06-21 11:53:23+00:00
Never left. (But also you’re not following me) https://t.co/0NvTNiSvVM,example,2020-06-21 11:44:49+00:00
In case you missed this yesterday. Another new visual from my new album... https://t.co/pL1Pi3mxy7,example,2020-06-21 11:23:04+00:00
"The first half hour of this film alone has made me wanna go back to Passenger 57, New Jack City and even Drop Zone https://t.co/dd1sUwNmCS",example,2020-06-21 11:03:02+00:00
@zcswingmypants 🤣🤣🤣🤣,example,2020-06-21 10:54:38+00:00
@Reverend_Makers Hahahaha. It’s exactly like this ! Whereas rappers beef in their songs. The older indie types dId it all in interviews with the NME 🤣🤣🤷🏻‍♂️🤷🏻‍♂️,example,2020-06-21 10:40:45+00:00
Just when I think I can’t possibly love my wife any more... I get out the shower and she’s watching ‘Demolition Man’,example,2020-06-21 10:38:05+00:00
@PotterPayper If you still wanna make that tune I’m about bro ...,example,2020-06-21 09:58:26+00:00
Great this is being discussed. Even more important that these discussions never stop. In a month. In a year. In 10 years if necessary. Well done @DionDublinsDube @MicahRichards https://t.co/zcCAMvfbZp,example,2020-06-21 09:57:45+00:00
@munyachawawa *glances in racist* 🤣🤣🤣🤣🤣🤣,example,2020-06-21 03:08:56+00:00
Does anyone have a bigger example collection than David Hart !?!? 🤯🤯🤯 https://t.co/Xn2m5naFgc,example,2020-06-20 23:32:10+00:00
@RhulMediaArts Thanks old team,example,2020-06-20 23:30:08+00:00
@ElleCoo 😘😘,example,2020-06-20 23:28:42+00:00
@Tasha_AliceW 😘😘,example,2020-06-20 23:26:34+00:00
@paatphelan Don’t apologise,example,2020-06-20 23:25:35+00:00
@thesisterbliss Thank you Blissy xx,example,2020-06-20 20:12:35+00:00
@Shredda You too bro 😘🎉🎉🎉,example,2020-06-20 13:20:57+00:00
@Matthew_Hendo It will. If it doesn’t let me know,example,2020-06-20 13:20:37+00:00
@_TheManor 😘,example,2020-06-20 13:20:06+00:00
@youngcodling Cheers Phil,example,2020-06-20 13:20:01+00:00
RT @locknloadevents: Drop a 🙌 in the comments and show love to @example on his bday 🥳 https://t.co/zoQBYxzLxH,example,2020-06-20 13:19:51+00:00
Finishing off my 38th birthday with red wine and a viewing of my favourite GOT episode ever: Battle Of The Bastards. Can honestly say 38 is in my top 3 ages of all time ☺️,example,2020-06-20 13:19:24+00:00
Sway can stake his claim now for best verse of 2020 https://t.co/yOfvsS1pHp,example,2020-06-20 10:37:53+00:00
RT @ScottyM1993: Loving the new album! Cant stop listening to it. Especially the collab with Doc Brown &amp; Sway Dasafo! 👌😎 @example @SwayDasa…,example,2020-06-20 10:37:22+00:00
Please watch this. The only interviews I’ve done this week around my album and it’s creation were with @TherealNihal for @bbc5live and this one below with my bro @GenesisElijah 👀👀👀👀 https://t.co/FUDYDAff2X,example,2020-06-20 10:27:47+00:00
@doorlydj Thank you Mart. Look forward to a cuddle in Ibiza next summer. Love to all x,example,2020-06-20 10:26:02+00:00
@TomJDunnington Not really. It’s their problem. Real talent will always prosper with or without them types,example,2020-06-20 10:25:39+00:00
@RyanHunterRadio 🙏🙏🙏,example,2020-06-20 10:14:49+00:00
@Preditah Init. It’s best kept a secret. Don’t want the traffic here getting like UK 🤣 hope ur well bro,example,2020-06-20 09:54:01+00:00
@NigelJGardner52 hope you’re well old boy ! Your son is really getting quite good isn’t he. Love to the fam,example,2020-06-20 09:53:02+00:00
@Dreadmc My bro 💙😘,example,2020-06-20 09:51:59+00:00
@mjcole 😘,example,2020-06-20 09:21:00+00:00
🇵🇱🇵🇱🇵🇱💙💙💙 https://t.co/E4YxRne23F,example,2020-06-20 09:20:54+00:00
🇩🇪🇩🇪🇩🇪💙💙💙 https://t.co/C53LRSKHFC,example,2020-06-20 09:20:19+00:00
@murkagedave My brother 💙,example,2020-06-20 09:19:42+00:00
@WeYoungSaints 💙,example,2020-06-20 09:19:30+00:00
@willnich @guardian Away with the fairies,example,2020-06-20 08:38:01+00:00
"‘Ain’t One Thing’ 

( Amazing bit of animation from my old pal @RusherReturns )

Stream the whole album now here: https://t.co/shuW7MvjSQ https://t.co/keLx7X1ERe",example,2020-06-20 08:38:00+00:00
@TommyA_ManEvans Nah nah bro you made it 🙏,example,2020-06-20 08:16:44+00:00
@thugclive A masterclass,example,2020-06-20 08:11:48+00:00
@thugclive This is an incredible observation that I’ve never thought about and it’s in my top 5 films of all time,example,2020-06-20 08:06:47+00:00
Yes I moved to Australia for parking spaces https://t.co/7vsRWtYTTv,example,2020-06-20 08:05:50+00:00
"Getting so many lovely birthday messages today from friends and family. Really miss the banter and music scene in UK on days like this. But Australia got the weather, the beaches, the space, the parking spaces, no traffic and my kids are soooo happy so I can’t complain",example,2020-06-20 08:05:32+00:00
@Melvinodoom I swear you made this happen 🤣🤣,example,2020-06-20 01:30:48+00:00
RT @DJYodaUK: Finally jumped on a track with my old pal @example https://t.co/tQ8XLj5KyY,example,2020-06-19 09:49:45+00:00
Just wanna take a moment to thank @DJYodaUK for this ... he just randomly tweets me a few weeks ago and offers his services and talent for my album. No fee. Just to be involved. A true legend in every sense of the word. One of the best in the world at what he does 💙🏆😘 https://t.co/ninoWbEPEi,example,2020-06-19 09:25:01+00:00
(Lyrics in the bio on youtube btw for you lot catting it) https://t.co/0YikZkW9wu,example,2020-06-19 09:16:33+00:00
"Another music vid for ya ...

PREMIERE: 'Trippin In The Sky' feat @DJYodaUK 

Full Vid: https://t.co/3DBkAvzGHh

Stream the full album: https://t.co/shuW7MMUKo https://t.co/svPrTMeqRS",example,2020-06-19 09:08:07+00:00
"RT @example: Had a lovely long chat via Skype today with my bro @GenesisElijah - life, love, music, album, history, politics, industry, bla…",example,2020-06-19 08:50:50+00:00
It’s on Saturday mate but it’s a BIRTHDAY WEEKEND so I’ll accept it ☺️😘 https://t.co/Z3kiKfqqPC,example,2020-06-19 08:49:42+00:00
"Had a lovely long chat via Skype today with my bro @GenesisElijah - life, love, music, album, history, politics, industry, blackness, whiteness, purple-ness 🤣 ... THE LOT. Watch it at 18:00 GMT tonight on https://t.co/BofT3kkNEB https://t.co/5ig3q72zk2",example,2020-06-19 08:16:21+00:00
NZ.  Best country in the world https://t.co/sJQWhqN0Dn,example,2020-06-19 01:00:47+00:00
@ConorMcDPhoto Got something in your eye mate,example,2020-06-19 00:58:13+00:00
@dancaplen Why is the mic not wearing a mask ???,example,2020-06-19 00:57:34+00:00
@Bonkaz Get in the sea !,example,2020-06-19 00:57:13+00:00
@Djryanblyth 🤣🤣🤷🏻‍♂️🤷🏻‍♂️🤷🏻‍♂️,example,2020-06-19 00:52:45+00:00
@ramonerochester You’re looking well bro,example,2020-06-18 23:12:57+00:00
@ramonerochester Yes bro 🏆,example,2020-06-18 22:45:39+00:00
#NeverForget 🙏 https://t.co/Bar1KdkvmD,example,2020-06-18 21:51:49+00:00
This was such a great chat with my brother @TherealNihal - try listen to the whole thing if you guys get a chance https://t.co/m9wyHFcJSp,example,2020-06-18 21:50:02+00:00
@MattHaze Thanks bro,example,2020-06-18 21:49:06+00:00
People giving out ‘Top Fan’ badges without my permission again 🤣 https://t.co/uWp2CgHTO2,example,2020-06-18 21:48:43+00:00
@rcscotty This is probably similar to the Big Mac sauce ? I was talking bbq sauce for the nuggets,example,2020-06-18 21:48:08+00:00
@RABArtist @iamrationale He is amazing at so many things,example,2020-06-18 21:47:07+00:00
@IamLinguistics Cheers broooo. Hope you’re well x,example,2020-06-18 11:24:28+00:00
Thanks bro. What was that 2007?? That whole era was a bit hazy for me 🤩 https://t.co/mtaC5SN6sE,example,2020-06-18 11:22:56+00:00
No filler on my new album ... well there’s this kinda stuff ... really good filler 😉 https://t.co/Hy1BNOHO6Y,example,2020-06-18 11:03:12+00:00
@DespaRobinson Yessss Desp 🏆🏆🏆 you have a great mind,example,2020-06-18 10:52:33+00:00
@thugclive Hasn’t been updated since they launched on dial up,example,2020-06-18 10:07:50+00:00
"Afraid not V
I did a very limited run of CD’s purely so some fans had something special 
It helped cover the cost of making this album (which to be honest wasn’t a lot as I pulled so many favours) 
It doesn’t feel right making more. I’m not about greediness https://t.co/9UhYDnQVrz",example,2020-06-18 09:08:17+00:00
Thank you guys !!! https://t.co/WRcXrSeJjs,example,2020-06-18 08:40:36+00:00
My Spotify monthly listeners at an all-time high ☺️🏆 Thanks you lot,example,2020-06-18 06:55:40+00:00
@NatLikeThis Ain’t One Thing actually wasn’t written about Erin. But I feel you,example,2020-06-18 05:31:02+00:00
News ... https://t.co/vZqr1XIQuE,example,2020-06-18 03:41:49+00:00
@chriskirk07 @professorgreen We already did,example,2020-06-18 00:06:26+00:00
@Lorenzosbeats @eats_everything Exactly this mate. Sadly,example,2020-06-17 22:20:44+00:00
"RT @rachyy23: The quarantine album 👏 that 👏 I 👏 needed 👏
Love it, @example https://t.co/iXTnFZU5yM",example,2020-06-17 22:18:43+00:00
This ☺️🤯 thank you Becky 😘 https://t.co/OmITyRANUV,example,2020-06-17 22:15:05+00:00
@Justdip No seriously thank you for listening 💙,example,2020-06-17 22:06:25+00:00
@Johnchallen @LivseyUK I’m both voices yeh,example,2020-06-17 21:35:30+00:00
Thank you ! Exactly that. Some industry mates of mine wanted to service some of these new songs to radio (as a favour cos I don’t have a plugger) and some of the responses are 🤣🤣🤔🤔🤔🤯🤯 So glad I’m not playing that game anymore https://t.co/gRzykwgol1,example,2020-06-17 21:35:03+00:00
Least surprising thing ever really 🤣🤣🤣 https://t.co/ewLBA7EWel,example,2020-06-17 21:19:09+00:00
"Can honestly say this is the first time in my career I’ve released music and 100% not given a shit about charts, radio, streams, club feedback. This was purely for the soul. To be creative during isolation. Then it be 100% for the listeners. It feels so rewarding",example,2020-06-17 21:04:36+00:00
Not really. Probably have to meet 50-100 fans in each city. Always rewarding. And on tour you’re mostly sat in a venue doing nothing all day anyway ☺️ https://t.co/za0bwcWCXu,example,2020-06-17 20:58:41+00:00
@GeorgiaWood Londis is quite far from me these days,example,2020-06-17 20:57:32+00:00
@lesmurflx Yeh I always do this when I make ribs  but you need a quick fix in the cupboard sometimes,example,2020-06-17 20:56:53+00:00
@Elijahwills 🤝🤝,example,2020-06-17 20:56:00+00:00
I know I’m starting to sound like a broken record BUT everyone’s loving my album (will stop retweeting compliments next week I promise) https://t.co/shuW7MMUKo https://t.co/6qnZEbjeBG,example,2020-06-17 20:55:28+00:00
@AleeshaBadkar Whattt!? I always thought it would be too honey-ish lol,example,2020-06-17 20:52:15+00:00
"Dog - mans best friend 

Jump squat - mans worst friend 

I can hardly walk this morning",example,2020-06-17 20:51:51+00:00
Of course. Next tour whoever has Some Nights Last For Days on CD can bring it to the gig venue during the day to meet me and get it signed (plus any other CD’s) I’m just not signing CD’s by other bands 🤣🤣🤣🤣 https://t.co/os8bHdMFwB,example,2020-06-17 20:50:48+00:00
Thanks. I’ll take that ☺️ https://t.co/btyklBnKw1,example,2020-06-17 09:27:52+00:00
"Few people been asking for the lyrics to 'Chronicles' and 'Break The Chains'... they're in the youtube info sections...

https://t.co/riSIoR1S6o

https://t.co/FmY4jDmuPK",example,2020-06-17 09:18:45+00:00
RT @example: Lovely to have 4 tracks in the all-time top 32 UKF uploads ... who’s in the final ? Gotta be ‘Shot Yourself...’ surely @I_Skre…,example,2020-06-17 08:19:30+00:00
There’s no house techno garage trance dubstep or rock but there’s defo still a nice mix 😉 https://t.co/FfcYITKro2,example,2020-06-17 06:55:36+00:00
Big up everyone who enjoyed this. Especially all the industry A&amp;R’s 😉 I wrote this skit in 10mins and recorded both voices in one take. The real talent behind the visual here is @LivseyUK - thank you bro. Smashed it https://t.co/hZVQ82urXO,example,2020-06-17 06:51:12+00:00
@VictoriousssBIG 🙏🙏,example,2020-06-17 05:22:55+00:00
@JoeeeyHyndmannn 🤝,example,2020-06-17 05:22:13+00:00
@OllieeeR Brisbane. Been living here for 18months,example,2020-06-17 05:22:06+00:00
No I want it in bulk. For when I serve these homemade chicken tenders https://t.co/19I1F3EfOl,example,2020-06-17 05:16:06+00:00
It’s 3:15pm 🇦🇺 https://t.co/9GUgVwKRgW,example,2020-06-17 05:15:20+00:00
Help please. If I wanna buy BBQ sauce in a bottle (off the shelves of a supermarket) what’s the closest to what they serve at McDonalds ??,example,2020-06-17 05:12:28+00:00
@THEUNIK @UKF @Fluxpavilion @zedsdead @DeltaHeavyUK @doctorpcircus @emalkay @CamoKrooked @Modestep @skism_uk @I_Skream Maybe they weren’t UKF uploads,example,2020-06-17 05:09:11+00:00
Lovely to have 4 tracks in the all-time top 32 UKF uploads ... who’s in the final ? Gotta be ‘Shot Yourself...’ surely @I_Skream ? (Bit unfair they’ve included Centipede twice 🤣) https://t.co/h5HfRTWw4m,example,2020-06-17 05:08:43+00:00
Why do youtube commenters know more about music than all of us musicians ???,example,2020-06-17 03:25:02+00:00
@Mat_Zo 🤣🤣🤣🤣🤣🤣,example,2020-06-17 03:23:40+00:00
"RT @dancingastro: ""We'll Be Coming Back"" is still such a classic and 8 years later, @CalvinHarris reunited with @example to produce a song…",example,2020-06-17 03:22:53+00:00
@iamZachHansen @UKF @Fluxpavilion @zedsdead @DeltaHeavyUK @doctorpcircus @emalkay @CamoKrooked @Modestep @skism_uk @I_Skream Did they mean a dubstep remix maybe?,example,2020-06-17 01:33:02+00:00
@charlietadman Hahahaha. Brilliant,example,2020-06-16 23:55:44+00:00
RT @Melvinodoom: We really need to stop using that woman’s name (who’s initials are KH) she feeds off of negativity and if you really want…,example,2020-06-16 23:40:34+00:00
RT @RichardSmiiith: unpopular opinion but I think children deserve food,example,2020-06-16 23:35:36+00:00
@0KMINNETTE The reason I made the album was because all my gigs were cancelled. So without COVID it wouldn’t have happened. I’ve never toured to promote music/albums I’ve done it cos I just love being on stage,example,2020-06-16 23:26:12+00:00
Also this 👀👀 https://t.co/VeC0lZ2dSt,example,2020-06-16 23:09:43+00:00
THIS 👀 https://t.co/EfKqVnX61A,example,2020-06-16 23:08:36+00:00
"‘Break The Chains’ 

Example &amp; Rationale @iamrationale 

OUT NOW: https://t.co/shuW7MvjSQ https://t.co/WjsZiN7eh4",example,2020-06-16 11:14:42+00:00
This seems to be a loada peoples favourite track off the new album... what you lot saying? 'Chronicles' Official Video... https://t.co/6gi7eagX71,example,2020-06-16 09:47:30+00:00
Thanks. Video for this next week https://t.co/KOQ13doHyc,example,2020-06-16 09:16:03+00:00
"RT @example: ""the virus aint racist, or a bigot or a sexist
the virus is our leader that aint showing us the exit""

'Need To Know' is track…",example,2020-06-16 07:42:55+00:00
RT @gracerosedench: The excitement when my @example cd arrived yesterday &amp; then realising I don’t have a CD player 😂 looks like I’ll be dri…,example,2020-06-16 07:41:30+00:00
@JoseSuarez1017 🤝😘,example,2020-06-16 07:25:46+00:00
See guys. 15 tracks. Not one of em bad https://t.co/UxXqa5NL0y,example,2020-06-16 05:41:24+00:00
Just discovered ‘Crumpet Toast’ here in Aus. Was this ever a thing l in the UK ?? Unreal. Like French toast / eggybread https://t.co/HYJvaV3tzp,example,2020-06-16 05:40:06+00:00
Today. And everyday 🤣🤝 thanks bro https://t.co/LZS5ZLsY97,example,2020-06-16 05:37:08+00:00
"RT @example: ‘MUSIC INDUSTRY EXPERTS’

If you’ve ever wondered how a lot of record label employees talk and think then watch this. It’s onl…",example,2020-06-16 03:28:09+00:00
